arm,lockin,coop,open_coop,proposal,proposal_frac,intention_only_frac,msg_len
L2_observed,1.0,0.9583333333333334,1.0,1,1.0,0.0,141.70833333333334
L2_observed,0.0,0.13636363636363635,0.16666666666666666,1,0.7272727272727273,0.2727272727272727,171.72727272727272
L2_observed,1.0,1.0,1.0,1,1.0,0.0,105.41666666666667
L2_observed,1.0,0.9166666666666666,1.0,1,1.0,0.0,157.125
L2_observed,1.0,0.9166666666666666,1.0,1,1.0,0.0,138.29166666666666
L2_observed,1.0,0.9583333333333334,1.0,1,1.0,0.0,143.95833333333334
L2_observed,0.0,0.42857142857142855,0.5,1,1.0,0.0,149.78571428571428
L2_observed,1.0,0.9166666666666666,1.0,1,1.0,0.0,134.54166666666666
L3_private,1.0,0.875,0.8333333333333334,1,1.0,0.0,107.84375
L3_private,0.0,0.5625,0.9166666666666666,1,1.0,0.0,132.75
L3_private,1.0,0.9583333333333334,1.0,1,1.0,0.0,146.95833333333334
L3_private,1.0,1.0,1.0,1,1.0,0.0,158.9090909090909
L3_private,1.0,1.0,1.0,1,1.0,0.0,144.875
L3_private,1.0,0.9583333333333334,1.0,1,1.0,0.0,120.875
L3_private,1.0,1.0,1.0,1,1.0,0.0,169.25
L3_private,1.0,1.0,1.0,1,1.0,0.0,121.25
L3_private,1.0,0.8571428571428571,1.0,1,1.0,0.0,130.78571428571428
L3_private,0.0,0.08333333333333333,0.16666666666666666,1,0.8333333333333334,0.16666666666666666,186.79166666666666
L2_observed,1.0,0.95,1.0,1,1.0,0.0,174.525
L2_observed,0.0,0.4375,0.16666666666666666,1,0.6875,0.3125,141.0
L2_observed,1.0,0.9117647058823529,1.0,1,1.0,0.0,145.44117647058823
L2_observed,1.0,1.0,1.0,1,1.0,0.0,107.5
L2_observed,1.0,0.925,1.0,1,1.0,0.0,164.025
L2_observed,1.0,0.8333333333333334,1.0,1,1.0,0.0,142.23333333333332
L2_observed,0.0,0.7894736842105263,1.0,1,1.0,0.0,177.89473684210526
L2_observed,1.0,0.975,1.0,1,1.0,0.0,161.475
L2_observed,0.0,0.4,0.8333333333333334,1,1.0,0.0,161.625
L2_observed,1.0,1.0,1.0,1,1.0,0.0,145.45454545454547
L2_observed,0.0,0.075,0.5,1,0.925,0.0,14.375
L2_observed,0.0,0.0,0.0,1,0.2,0.0,14.0
L2_observed,0.0,0.11764705882352941,0.5,1,0.38235294117647056,0.0,13.558823529411764
L2_observed,1.0,1.0,1.0,1,0.7142857142857143,0.0,16.75
L2_observed,1.0,0.85,1.0,1,0.5128205128205128,0.0,16.575
L2_observed,0.0,0.6333333333333333,1.0,1,0.17857142857142858,0.0,14.5
L2_observed,1.0,0.8947368421052632,0.6666666666666666,1,0.13513513513513514,0.0,16.92105263157895
L2_observed,0.0,0.35,1.0,1,0.7631578947368421,0.0,15.3
L2_observed,0.0,0.025,0.16666666666666666,1,0.125,0.0,12.75
L2_observed,1.0,0.9090909090909091,1.0,1,0.2727272727272727,0.0,17.181818181818183
L0_none,0.0,0.3181818181818182,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.4375,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.59375,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.22727272727272727,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.475,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.275,0.8333333333333334,0,0.0,0.0,0.0
L0_none,1.0,0.85,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.425,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5714285714285714,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.35,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.7083333333333334,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.275,0.8333333333333334,0,0.0,0.0,0.0
L0_none,1.0,0.9,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.23529411764705882,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.475,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.175,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.275,0.5,0,0.0,0.0,0.0
L0_none,1.0,0.825,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.7857142857142857,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.6,0.6666666666666666,0,0.0,0.0,0.0
L0_none,1.0,0.875,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.6,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.075,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.625,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.075,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.35,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.11764705882352941,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.325,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.4,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.075,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.5714285714285714,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.625,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.3,0.3333333333333333,0,0.0,0.0,0.0
L2_observed,1.0,0.9318181818181818,1.0,1,0.9534883720930233,0.0,83.36363636363636
L2_observed,1.0,0.8333333333333334,0.9166666666666666,1,0.9791666666666666,0.0,84.79166666666667
L2_observed,1.0,0.9375,1.0,1,1.0,0.0,91.96875
L2_observed,1.0,0.9090909090909091,1.0,1,1.0,0.0,75.81818181818181
L2_observed,1.0,0.95,1.0,1,0.975,0.0,97.35
L2_observed,1.0,0.95,1.0,1,0.95,0.0,79.4
L2_observed,1.0,1.0,1.0,1,1.0,0.0,100.35
L2_observed,0.0,0.375,0.8333333333333334,1,0.5897435897435898,0.0,100.0
L2_observed,1.0,0.9285714285714286,1.0,1,0.8571428571428571,0.0,89.07142857142857
L2_observed,1.0,1.0,1.0,1,1.0,0.0,69.05
L2_observed,1.0,1.0,1.0,1,1.0,0.0,100.125
L2_observed,1.0,1.0,1.0,1,1.0,0.0,87.20833333333333
L2_observed,0.0,0.75,0.5,1,0.875,0.0,109.1
L2_observed,1.0,1.0,1.0,1,1.0,0.0,78.0
L2_observed,1.0,1.0,1.0,1,1.0,0.0,94.925
L2_observed,0.0,0.6,1.0,1,0.675,0.075,99.25
L2_observed,1.0,1.0,1.0,1,1.0,0.0,66.3
L2_observed,1.0,1.0,1.0,1,1.0,0.0,65.83333333333333
L2_observed,1.0,0.8823529411764706,1.0,1,0.8529411764705882,0.0,113.8529411764706
L2_observed,0.0,0.6,1.0,1,0.825,0.0,104.975
L2_observed,1.0,0.95,1.0,1,0.875,0.0,106.85
L2_observed,1.0,0.925,1.0,1,0.975,0.0,94.5
L2_observed,1.0,0.95,1.0,1,0.95,0.0,108.825
L2_observed,0.0,0.65,1.0,1,0.85,0.025,108.225
L2_observed,1.0,1.0,1.0,1,1.0,0.0,78.0
L2_observed,1.0,1.0,1.0,1,1.0,0.0,80.85714285714286
L2_observed,1.0,1.0,1.0,1,1.0,0.0,103.85
L2_observed,1.0,0.875,1.0,1,0.9583333333333334,0.0,79.54166666666667
L2_observed,1.0,0.85,1.0,1,0.975,0.0,101.625
L2_observed,1.0,1.0,1.0,1,1.0,0.0,93.3
L2_observed,1.0,0.975,1.0,1,1.0,0.0,153.575
L2_observed,1.0,0.8333333333333334,1.0,1,1.0,0.0,167.04166666666666
L2_observed,0.0,0.6,1.0,1,0.975,0.025,163.725
L2_observed,0.0,0.5,0.5,1,1.0,0.0,64.0
L2_observed,1.0,0.825,1.0,1,1.0,0.0,169.125
L2_observed,1.0,0.95,1.0,1,1.0,0.0,133.575
L2_observed,0.0,0.8,1.0,1,1.0,0.0,149.65
L2_observed,1.0,1.0,1.0,1,1.0,0.0,102.0
L2_observed,1.0,0.8823529411764706,1.0,1,1.0,0.0,150.2058823529412
L2_observed,0.0,0.675,0.8333333333333334,1,1.0,0.0,150.95
L2_observed,0.0,0.125,0.16666666666666666,1,0.8,0.0,167.25
L2_observed,1.0,0.925,1.0,1,1.0,0.0,152.475
L2_observed,1.0,1.0,1.0,1,1.0,0.0,126.575
L2_observed,0.0,0.55,0.8333333333333334,1,0.95,0.05,160.025
L2_observed,0.0,0.21428571428571427,0.3333333333333333,1,1.0,0.0,168.21428571428572
L2_observed,1.0,1.0,1.0,1,1.0,0.0,141.14285714285714
L2_observed,0.0,0.65,1.0,1,0.95,0.0,137.25
L2_observed,1.0,0.9166666666666666,1.0,1,1.0,0.0,137.375
L2_observed,1.0,0.975,1.0,1,1.0,0.0,152.425
L2_observed,1.0,1.0,1.0,1,1.0,0.0,105.7
L0_none,0.0,0.38636363636363635,0.75,0,0.0,0.0,0.0
L0_none,0.0,0.20833333333333334,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.12903225806451613,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.45,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.325,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.14285714285714285,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.025,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.20833333333333334,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.3333333333333333,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.075,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.3,0.5,0,0.0,0.0,0.0
L0_none,1.0,0.8333333333333334,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.5,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.625,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.14285714285714285,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.2857142857142857,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.7,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.08333333333333333,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.16666666666666666,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.058823529411764705,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L0_none,0.0,0.14285714285714285,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.14285714285714285,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.08333333333333333,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.0,0.0,0,0.0,0.0,0.0
L2_observed,0.0,0.22727272727272727,0.5833333333333334,1,0.38636363636363635,0.36363636363636365,87.20454545454545
L2_observed,1.0,0.9166666666666666,0.9166666666666666,1,0.9791666666666666,0.0,109.04166666666667
L2_observed,1.0,0.875,1.0,1,0.90625,0.0,101.6875
L2_observed,1.0,0.8636363636363636,1.0,1,0.9545454545454546,0.0,118.72727272727273
L2_observed,1.0,1.0,1.0,1,1.0,0.0,113.725
L2_observed,0.0,0.275,0.8333333333333334,1,0.75,0.025,111.275
L2_observed,0.0,0.1,0.3333333333333333,1,0.425,0.35,105.45
L2_observed,0.0,0.35,0.3333333333333333,1,0.6666666666666666,0.0,111.575
L2_observed,0.0,0.5714285714285714,0.16666666666666666,1,0.7142857142857143,0.2857142857142857,126.5
L2_observed,0.0,0.6,1.0,1,0.825,0.0,116.975
L2_observed,0.0,0.1,0.3333333333333333,1,0.8,0.05,121.8
L2_observed,1.0,1.0,1.0,1,1.0,0.0,111.83333333333333
L2_observed,1.0,0.925,1.0,1,1.0,0.0,133.4
L2_observed,1.0,1.0,1.0,1,1.0,0.0,66.0
L2_observed,0.0,0.475,0.16666666666666666,1,0.525,0.15,135.85
L2_observed,0.0,0.2,0.3333333333333333,1,0.7,0.0,132.025
L2_observed,0.0,0.8,0.3333333333333333,1,0.95,0.0,112.75
L2_observed,1.0,1.0,1.0,1,1.0,0.0,69.33333333333333
L2_observed,0.0,0.20588235294117646,0.16666666666666666,1,0.6176470588235294,0.08823529411764706,115.41176470588235
L2_observed,1.0,0.9743589743589743,1.0,1,1.0,0.0,116.0
L2_observed,0.0,0.5128205128205128,0.3333333333333333,1,0.775,0.075,123.225
L2_observed,0.0,0.15,0.6666666666666666,1,0.6666666666666666,0.1282051282051282,86.225
L2_observed,0.0,0.10526315789473684,0.5,1,0.75,0.025,103.275
L2_observed,1.0,0.9230769230769231,1.0,1,0.9473684210526315,0.0,72.8
L2_observed,0.0,0.6363636363636364,1.0,1,0.75,0.0,60.214285714285715
L2_observed,1.0,0.9285714285714286,1.0,1,1.0,0.0,90.14285714285714
L2_observed,0.0,0.775,1.0,1,0.8461538461538461,0.0,118.525
L2_observed,1.0,0.9166666666666666,1.0,1,1.0,0.0,108.875
L2_observed,0.0,0.375,1.0,1,0.925,0.0,113.575
L2_observed,0.0,0.2,0.3333333333333333,1,0.9,0.1,127.0
L2_observed,0.0,0.05,0.0,1,1.0,0.0,151.5
L2_observed,0.0,0.2916666666666667,0.5,1,0.9583333333333334,0.041666666666666664,152.625
L2_observed,0.0,0.35,0.8333333333333334,1,0.975,0.025,159.25
L2_observed,0.0,0.5,0.5,1,1.0,0.0,104.0
L2_observed,0.0,0.05,0.16666666666666666,1,0.925,0.075,148.0
L2_observed,0.0,0.025,0.0,1,0.9,0.1,142.7
L2_observed,0.0,0.3,0.3333333333333333,1,0.75,0.25,168.9
L2_observed,0.0,0.16666666666666666,0.16666666666666666,1,0.6666666666666666,0.3333333333333333,106.5
L2_observed,0.0,0.20588235294117646,0.5,1,0.9705882352941176,0.0,187.88235294117646
L2_observed,0.0,0.025,0.16666666666666666,1,0.925,0.075,138.15
L2_observed,0.0,0.175,0.8333333333333334,1,0.6,0.4,186.675
L2_observed,0.0,0.05,0.3333333333333333,1,0.875,0.1,148.75
L2_observed,0.0,0.1,0.3333333333333333,1,0.95,0.05,159.05
L2_observed,1.0,0.975,0.8333333333333334,1,1.0,0.0,178.325
L2_observed,0.0,0.35714285714285715,0.6666666666666666,1,1.0,0.0,149.28571428571428
L2_observed,0.0,0.42857142857142855,0.6666666666666666,1,1.0,0.0,145.28571428571428
L2_observed,0.0,0.175,0.16666666666666666,1,0.875,0.125,176.15
L2_observed,0.0,0.2916666666666667,0.3333333333333333,1,0.75,0.25,167.0
L2_observed,0.0,0.025,0.0,1,0.9,0.075,152.75
L2_observed,0.0,0.4,0.5,1,1.0,0.0,143.0
