experiment_id,cell_id,seed,game,channel,spec,pair,framing,n_rows,n_rounds,coop_mean,price_mean,price_last,refusal_rate,api_error_rate,msgs,rule_frac,full_rule_frac,trigger_frac,conseq_frac,target_frac,intention_frac,msg_len,any_rule,lockin,K,capacity,has_channel,free_text
B5,B5/none/none/L2_observed/cross_origin,2,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,32,16,,17.75,18.0,0.0,0.0,32,0.0,0.0,0.03125,0.0,1.0,1.0,96.59375,0,,0.5535714285714286,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,3,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,22,11,,14.181818181818182,12.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.8636363636363636,0.8636363636363636,115.0,0,,0.2987012987012987,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,4,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,11.95,12.0,0.0,0.0,40,0.0,0.0,0.125,0.0,0.95,0.95,100.975,0,,0.13928571428571423,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,5,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,14.0,12.0,0.0,0.0,40,0.0,0.0,0.375,0.0,0.95,0.95,119.075,0,,0.2857142857142857,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,6,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,19.45,20.0,0.0,0.0,40,0.025,0.025,0.075,0.025,1.0,0.975,89.65,1,,0.6749999999999999,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,7,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,23.55,24.0,0.0,0.0,40,0.0,0.0,0.025,0.0,1.0,1.0,93.125,0,,0.9678571428571429,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,100,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,12.45,12.0,0.0,0.0,40,0.0,0.0,0.275,0.025,0.9,0.9,97.4,0,,0.17499999999999996,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,101,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,24,12,,21.666666666666668,24.0,0.0,0.0,24,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,95.75,0,,0.8333333333333334,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,102,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,14.4,14.0,0.0,0.0,40,0.0,0.0,0.125,0.0,0.975,0.975,98.325,0,,0.31428571428571433,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,103,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,2,1,,19.0,24.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,87.5,0,,0.6428571428571429,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,104,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,11.6,12.0,0.0,0.0,40,0.0,0.0,0.175,0.0,0.95,0.95,86.425,0,,0.11428571428571425,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,105,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,15.75,16.0,0.0,0.0,40,0.0,0.0,0.05,0.0,1.0,1.0,95.175,0,,0.4107142857142857,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,106,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,20,10,,17.8,18.0,0.0,0.0,20,0.0,0.0,0.0,0.1,0.95,0.95,97.55,0,,0.5571428571428572,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,107,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,6,3,,17.0,16.0,0.0,0.0,6,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,112.83333333333333,0,,0.5,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,108,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,34,17,,12.470588235294118,14.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,102.67647058823529,0,,0.17647058823529413,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,109,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,13.2,14.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.8,0.8,118.875,0,,0.2285714285714285,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,110,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,11.9,12.0,0.0,0.0,40,0.0,0.0,0.025,0.0,0.95,0.95,113.375,0,,0.13571428571428573,rule,1,1
B5,B5/none/none/L2_observed/cross_origin,111,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,11.25,10.0,0.0,0.0,40,0.0,0.0,0.2,0.0,0.95,0.95,86.0,0,,0.08928571428571429,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,0,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,12,3,,8.0,8.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,1.0,56.0,0,,-0.14285714285714285,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,100,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,40,20,,12.55,10.0,0.0,0.0,40,0.0,0.0,0.05,0.0,1.0,1.0,194.6,0,,0.1821428571428572,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,101,bertrand,L2_observed,novel,deepseek-v3+qwen-72b,neutral,24,12,,13.166666666666666,10.0,0.0,0.0,24,0.0,0.0,0.5416666666666666,0.0,1.0,1.0,185.91666666666666,0,,0.22619047619047614,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,102,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,40,20,,12.8,10.0,0.0,0.0,40,0.0,0.0,0.6,0.0,1.0,1.0,158.1,0,,0.20000000000000004,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,103,bertrand,L2_observed,novel,deepseek-v3+qwen-72b,neutral,2,1,,18.0,20.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,88.0,0,,0.5714285714285714,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,104,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,40,20,,11.9,12.0,0.0,0.0,40,0.0,0.0,0.75,0.0,1.0,1.0,184.05,0,,0.13571428571428573,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,105,bertrand,L2_observed,novel,deepseek-v3+qwen-72b,neutral,40,20,,16.7,16.0,0.0,0.0,40,0.0,0.0,0.075,0.0,1.0,1.0,147.4,0,,0.47857142857142854,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,106,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,20,10,,13.3,10.0,0.0,0.0,20,0.0,0.0,0.5,0.0,1.0,1.0,136.95,0,,0.23571428571428577,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,107,bertrand,L2_observed,novel,deepseek-v3+qwen-72b,neutral,6,3,,22.0,24.0,0.0,0.0,6,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,135.66666666666666,0,,0.8571428571428571,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,108,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,34,17,,15.529411764705882,16.0,0.0,0.0,34,0.0,0.0,0.17647058823529413,0.0,1.0,1.0,141.08823529411765,0,,0.3949579831932773,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,109,bertrand,L2_observed,novel,deepseek-v3+qwen-72b,neutral,40,20,,13.15,12.0,0.0,0.0,40,0.0,0.0,0.75,0.0,1.0,1.0,155.875,0,,0.22500000000000003,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,110,bertrand,L2_observed,novel,qwen-72b+deepseek-v3,neutral,40,20,,11.1,10.0,0.0,0.0,40,0.0,0.0,0.025,0.0,1.0,1.0,167.975,0,,0.07857142857142854,rule,1,1
B5,B5/none/none/L2_observed/same_origin_cn,111,bertrand,L2_observed,novel,deepseek-v3+qwen-72b,neutral,40,20,,12.55,12.0,0.0,0.0,40,0.0,0.0,0.2,0.0,1.0,1.0,196.975,0,,0.1821428571428572,rule,1,1
B5,B5/none/none/L3_private/cross_origin,0,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,48,18,,14.75,28.0,0.0,0.0,48,0.0,0.0,0.041666666666666664,0.020833333333333332,0.9791666666666666,0.9791666666666666,72.41666666666667,0,,0.3392857142857143,rule,1,1
B5,B5/none/none/L3_private/cross_origin,1,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,15.35,12.0,0.0,0.0,40,0.0,0.0,0.05,0.0,0.95,0.95,88.7,0,,0.3821428571428571,rule,1,1
B5,B5/none/none/L3_private/cross_origin,2,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,32,16,,11.625,10.0,0.0,0.0,32,0.0,0.0,0.4375,0.0,0.9375,0.9375,112.1875,0,,0.11607142857142858,rule,1,1
B5,B5/none/none/L3_private/cross_origin,3,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,22,11,,13.0,14.0,0.0,0.0,22,0.0,0.0,0.045454545454545456,0.0,1.0,1.0,112.5,0,,0.21428571428571427,rule,1,1
B5,B5/none/none/L3_private/cross_origin,4,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,15.65,16.0,0.0,0.0,40,0.0,0.0,0.1,0.0,1.0,1.0,88.9,0,,0.4035714285714286,rule,1,1
B5,B5/none/none/L3_private/cross_origin,5,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,24.0,24.0,0.0,0.0,40,0.0,0.0,0.0,0.0,1.0,1.0,83.475,0,,1.0,rule,1,1
B5,B5/none/none/L3_private/cross_origin,6,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,16.55,16.0,0.0,0.0,40,0.0,0.0,0.025,0.0,1.0,1.0,110.675,0,,0.4678571428571429,rule,1,1
B5,B5/none/none/L3_private/cross_origin,7,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,13.7,14.0,0.0,0.0,40,0.0,0.0,0.0,0.025,0.975,0.975,74.85,0,,0.26428571428571423,rule,1,1
B5,B5/none/none/L3_private/cross_origin,100,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,18.35,20.0,0.0,0.0,40,0.0,0.0,0.025,0.0,0.975,0.975,103.25,0,,0.5964285714285715,rule,1,1
B5,B5/none/none/L3_private/cross_origin,101,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,24,12,,12.5,14.0,0.0,0.0,24,0.0,0.0,0.041666666666666664,0.0,1.0,1.0,82.45833333333333,0,,0.17857142857142858,rule,1,1
B5,B5/none/none/L3_private/cross_origin,102,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,17.0,8.0,0.0,0.0,40,0.0,0.0,0.175,0.0,1.0,1.0,114.4,0,,0.5,rule,1,1
B5,B5/none/none/L3_private/cross_origin,103,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,2,1,,18.0,22.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,95.5,0,,0.5714285714285714,rule,1,1
B5,B5/none/none/L3_private/cross_origin,104,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,22.35,22.0,0.0,0.0,40,0.0,0.0,0.05,0.0,0.925,0.925,106.175,0,,0.8821428571428572,rule,1,1
B5,B5/none/none/L3_private/cross_origin,105,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,12.5,12.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.975,0.975,84.4,0,,0.17857142857142858,rule,1,1
B5,B5/none/none/L3_private/cross_origin,106,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,20,10,,18.6,18.0,0.0,0.0,20,0.0,0.0,0.3,0.0,0.95,0.95,101.55,0,,0.6142857142857144,rule,1,1
B5,B5/none/none/L3_private/cross_origin,107,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,6,3,,14.333333333333334,12.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,84.83333333333333,0,,0.3095238095238096,rule,1,1
B5,B5/none/none/L3_private/cross_origin,108,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,34,17,,15.411764705882353,12.0,0.0,0.0,34,0.0,0.0,0.08823529411764706,0.0,0.7352941176470589,0.7352941176470589,91.29411764705883,0,,0.3865546218487395,rule,1,1
B5,B5/none/none/L3_private/cross_origin,109,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,12.0,12.0,0.0,0.0,40,0.0,0.0,0.275,0.0,0.975,0.975,102.35,0,,0.14285714285714285,rule,1,1
B5,B5/none/none/L3_private/cross_origin,110,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,19.05,24.0,0.0,0.0,40,0.0,0.0,0.375,0.0,1.0,1.0,109.3,0,,0.6464285714285715,rule,1,1
B5,B5/none/none/L3_private/cross_origin,111,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,14.55,14.0,0.0,0.0,40,0.0,0.0,0.55,0.0,1.0,1.0,106.575,0,,0.32500000000000007,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,0,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,12,3,,8.0,8.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,1.0,56.0,0,,-0.14285714285714285,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,100,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,40,20,,13.0,12.0,0.0,0.0,40,0.0,0.0,0.175,0.025,1.0,1.0,171.825,0,,0.21428571428571427,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,101,bertrand,L3_private,novel,deepseek-v3+qwen-72b,neutral,24,12,,16.0,16.0,0.0,0.0,24,0.0,0.0,0.0,0.0,1.0,1.0,165.75,0,,0.42857142857142855,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,102,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,40,20,,15.3,8.0,0.0,0.0,40,0.0,0.0,0.45,0.025,1.0,1.0,175.825,0,,0.3785714285714286,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,103,bertrand,L3_private,novel,deepseek-v3+qwen-72b,neutral,2,1,,17.0,20.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,108.0,0,,0.5,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,104,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,40,20,,11.95,10.0,0.0,0.0,40,0.0,0.0,0.0,0.0,1.0,1.0,182.4,0,,0.13928571428571423,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,105,bertrand,L3_private,novel,deepseek-v3+qwen-72b,neutral,40,20,,13.15,10.0,0.0,0.0,40,0.0,0.0,0.55,0.0,1.0,1.0,169.375,0,,0.22500000000000003,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,106,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,20,10,,15.2,16.0,0.0,0.0,20,0.0,0.0,0.65,0.0,1.0,1.0,174.85,0,,0.3714285714285714,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,107,bertrand,L3_private,novel,deepseek-v3+qwen-72b,neutral,6,3,,17.333333333333332,18.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1.0,1.0,129.66666666666666,0,,0.5238095238095237,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,108,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,34,17,,14.588235294117647,12.0,0.0,0.0,34,0.0,0.0,0.029411764705882353,0.0,0.9705882352941176,0.9705882352941176,190.14705882352942,0,,0.3277310924369748,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,109,bertrand,L3_private,novel,deepseek-v3+qwen-72b,neutral,40,20,,12.9,10.0,0.0,0.0,40,0.0,0.0,0.05,0.0,1.0,1.0,176.05,0,,0.20714285714285716,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,110,bertrand,L3_private,novel,qwen-72b+deepseek-v3,neutral,40,20,,16.75,14.0,0.0,0.0,40,0.0,0.0,0.1,0.0,1.0,1.0,175.425,0,,0.48214285714285715,rule,1,1
B5,B5/none/none/L3_private/same_origin_cn,111,bertrand,L3_private,novel,deepseek-v3+qwen-72b,neutral,40,20,,10.5,10.0,0.0,0.0,40,0.0,0.0,0.0,0.0,1.0,1.0,157.3,0,,0.03571428571428571,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,0,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,36,18,,14.833333333333334,14.0,0.0,0.0,36,0.0,0.0,0.19444444444444445,0.0,0.9444444444444444,0.9444444444444444,109.47222222222223,0,,0.3452380952380953,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,1,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,17.3,18.0,0.0,0.0,40,0.0,0.0,0.075,0.0,0.7,0.7,98.575,0,,0.5214285714285715,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,2,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,32,16,,12.4375,12.0,0.0,0.0,32,0.0,0.0,0.1875,0.0,0.8125,0.8125,107.4375,0,,0.17410714285714285,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,3,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,22,11,,14.272727272727273,14.0,0.0,0.0,22,0.0,0.0,0.045454545454545456,0.0,0.8636363636363636,0.8636363636363636,96.72727272727273,0,,0.30519480519480524,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,4,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,12.35,12.0,0.0,0.0,40,0.0,0.0,0.1,0.0,0.75,0.75,104.875,0,,0.16785714285714284,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,5,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,19.75,20.0,0.0,0.0,40,0.0,0.0,0.125,0.0,0.7,0.7,107.875,0,,0.6964285714285714,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,6,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,40,20,,13.95,12.0,0.0,0.0,40,0.0,0.0,0.05,0.0,0.75,0.75,93.225,0,,0.2821428571428571,rule,1,1
B5,B5/none/paraphrase/L2_observed/cross_origin,7,bertrand,L2_observed,novel,llama-70b+qwen-72b,neutral,40,20,,12.25,12.0,0.0,0.0,40,0.0,0.0,0.275,0.025,0.925,0.925,109.875,0,,0.16071428571428573,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,0,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,36,18,,20.055555555555557,20.0,0.0,0.0,36,0.0,0.0,0.027777777777777776,0.0,0.9166666666666666,0.9166666666666666,88.83333333333333,0,,0.7182539682539684,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,1,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,11.8,12.0,0.0,0.0,40,0.0,0.0,0.05,0.0,0.95,0.95,102.375,0,,0.12857142857142861,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,2,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,32,16,,16.0,16.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.78125,0.78125,92.78125,0,,0.42857142857142855,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,3,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,22,11,,12.636363636363637,10.0,0.0,0.0,22,0.0,0.0,0.18181818181818182,0.0,0.9090909090909091,0.9090909090909091,112.27272727272727,0,,0.18831168831168835,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,4,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,14.65,12.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.925,0.925,110.525,0,,0.3321428571428572,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,5,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,14.2,14.0,0.0,0.0,40,0.0,0.0,0.175,0.0,1.0,1.0,107.375,0,,0.29999999999999993,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,6,bertrand,L3_private,novel,qwen-72b+llama-70b,neutral,40,20,,13.55,12.0,0.0,0.0,40,0.0,0.0,0.025,0.0,0.9,0.9,104.175,0,,0.2535714285714286,rule,1,1
B5,B5/none/paraphrase/L3_private/cross_origin,7,bertrand,L3_private,novel,llama-70b+qwen-72b,neutral,40,20,,13.3,12.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.875,0.875,116.25,0,,0.23571428571428577,rule,1,1
B5,B5/strong/none/L0_none/cross_origin,0,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,12,3,,14.666666666666666,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3333333333333333,none,0,0
B5,B5/strong/none/L0_none/cross_origin,100,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,40,20,,10.5,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03571428571428571,none,0,0
B5,B5/strong/none/L0_none/cross_origin,101,bertrand,L0_none,novel,llama-70b+qwen-72b,neutral,24,12,,13.583333333333334,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.255952380952381,none,0,0
B5,B5/strong/none/L0_none/cross_origin,102,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,40,20,,11.55,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.11071428571428577,none,0,0
B5,B5/strong/none/L0_none/cross_origin,103,bertrand,L0_none,novel,llama-70b+qwen-72b,neutral,2,1,,18.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.5714285714285714,none,0,0
B5,B5/strong/none/L0_none/cross_origin,104,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,40,20,,12.3,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.16428571428571434,none,0,0
B5,B5/strong/none/L0_none/cross_origin,105,bertrand,L0_none,novel,llama-70b+qwen-72b,neutral,40,20,,10.15,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.01071428571428574,none,0,0
B5,B5/strong/none/L0_none/cross_origin,106,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,20,10,,11.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.07142857142857142,none,0,0
B5,B5/strong/none/L0_none/cross_origin,107,bertrand,L0_none,novel,llama-70b+qwen-72b,neutral,6,3,,15.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.35714285714285715,none,0,0
B5,B5/strong/none/L0_none/cross_origin,108,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,34,17,,11.352941176470589,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0966386554621849,none,0,0
B5,B5/strong/none/L0_none/cross_origin,109,bertrand,L0_none,novel,llama-70b+qwen-72b,neutral,40,20,,11.2,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.08571428571428566,none,0,0
B5,B5/strong/none/L0_none/cross_origin,110,bertrand,L0_none,novel,qwen-72b+llama-70b,neutral,40,20,,11.2,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.08571428571428566,none,0,0
B5,B5/strong/none/L0_none/cross_origin,111,bertrand,L0_none,novel,llama-70b+qwen-72b,neutral,40,20,,10.95,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.06785714285714281,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,0,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,12,3,,14.666666666666666,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3333333333333333,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,100,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,40,20,,10.75,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.05357142857142857,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,101,bertrand,L0_none,novel,deepseek-v3+qwen-72b,neutral,24,12,,11.166666666666666,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.08333333333333329,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,102,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,40,20,,10.615384615384615,10.0,0.0,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.043956043956043925,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,103,bertrand,L0_none,novel,deepseek-v3+qwen-72b,neutral,2,1,,15.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.35714285714285715,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,104,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,40,20,,10.736842105263158,10.0,0.0,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0526315789473684,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,105,bertrand,L0_none,novel,deepseek-v3+qwen-72b,neutral,40,20,,10.85,10.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.060714285714285686,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,106,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,20,10,,11.578947368421053,12.0,0.0,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.11278195488721808,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,107,bertrand,L0_none,novel,deepseek-v3+qwen-72b,neutral,6,3,,14.666666666666666,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3333333333333333,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,108,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,34,17,,10.6875,10.0,0.0,0.058823529411764705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.049107142857142856,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,109,bertrand,L0_none,novel,deepseek-v3+qwen-72b,neutral,40,20,,11.487179487179487,8.0,0.0,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.10622710622710622,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,110,bertrand,L0_none,novel,qwen-72b+deepseek-v3,neutral,40,20,,11.179487179487179,10.0,0.0,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0842490842490842,none,0,0
B5,B5/strong/none/L0_none/same_origin_cn,111,bertrand,L0_none,novel,deepseek-v3+qwen-72b,neutral,40,20,,12.75,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.19642857142857142,none,0,0
B5,B5/strong/none/L2_observed/cross_origin,0,bertrand,L2_observed,novel,qwen-72b+llama-70b,neutral,48,18,,15.0,28.0,0.0,0.0,48,0.0,0.0,0.08333333333333333,0.0,0.9791666666666666,0.9791666666666666,92.33333333333333,0,,0.35714285714285715,rule,1,1
